TAG,MainProgram,T_SEC_TEACH_GUARDAR_PRG_P30,"","TIMER","","(Constant := false, ExternalAccess := Read/Write)"
TAG,MainProgram,T_SEC_TEACH_GUARDAR_PRG_P40,"","TIMER","","(Constant := false, ExternalAccess := Read/Write)"
TAG,MainProgram,T_SEC_TEACH_GUARDAR_PRG_P50,"","TIMER","","(Constant := false, ExternalAccess := Read/Write)"
TAG,MainProgram,T_SEC_TEACH_GUARDAR_PRG_P60,"","TIMER","","(Constant := false, ExternalAccess := Read/Write)"
TAG,MainProgram,T_SEC_TEACH_GUARDAR_PRG_P70,"","TIMER","","(Constant := false, ExternalAccess := Read/Write)"
TAG,MainProgram,T_SEC_TEACH_INICIAL_P10,"","TIMER","","(Constant := false, ExternalAccess := Read/Write)"
TAG,MainProgram,T_SEC_TEACH_INICIAL_P20,"","TIMER","","(Constant := false, ExternalAccess := Read/Write)"
TAG,MainProgram,T_SEC_TEACH_INICIAL_P30,"","TIMER","","(Constant := false, ExternalAccess := Read/Write)"
TAG,MainProgram,T_SEC_TEACH_INICIAL_P40,"","TIMER","","(Constant := false, ExternalAccess := Read/Write)"
TAG,MainProgram,T_SEC_TEACH_INICIAL_P50,"","TIMER","","(Constant := false, ExternalAccess := Read/Write)"
TAG,MainProgram,Verif_Paso_10_Bypass,"Verificacion Paso 10$N","DINT","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,MainProgram,Verif_Paso_20_Bypass,"","DINT","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,MainProgram,Verif_Paso_20_SQ_RST,"","INT","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,MainProgram,Verif_Paso_30_Bypass,"","DINT","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,MainProgram,Verif_Paso_30_SQ_RST,"","INT","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,MainProgram,Verif_Paso_40_Bypass,"","DINT","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,MainProgram,Verif_Paso_40_SQ_RST,"","INT","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,MainProgram,Verif_Paso_50_Bypass,"","DINT","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,MainProgram,Verif_Paso_50_SQ_RST,"","INT","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,MainProgram,Verif_Paso_60_Bypass,"","DINT","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TYPE,SCOPE,NAME,DESCRIPTION,DATATYPE,SPECIFIER,ATTRIBUTES
TAG,PID_HORNO,HMI_SAL_MAMP_HORNO,"","REAL","","(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,PID_HORNO,HMI_TEMP_HORNO_SET_POINT,"","DINT","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,PID_HORNO,PID_HORNO,"","PID","","(Constant := false, ExternalAccess := Read/Write)"
ALIAS,PID_HORNO,SAL_CONT_HORNO,"","","Local:1:O.Ch0Data","(RADIX := Decimal, ExternalAccess := Read/Write)"
TAG,PID_HORNO,SET_POINT_TEMP_ALTA_HORNO,"","DINT","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,PID_HORNO,SET_POINT_TEMP_BAJA_HORNO,"","DINT","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
ALIAS,PID_HORNO,TEMP_HORNO_RTD,"","","Local:2:I.Ch0Data","(RADIX := Decimal, ExternalAccess := Read/Write)"
TYPE,SCOPE,NAME,DESCRIPTION,DATATYPE,SPECIFIER,ATTRIBUTES
TAG,PID_PRECALENTADOR,HMI_SAL_MAMP_PRECAL,"","REAL","","(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,PID_PRECALENTADOR,HMI_SET_POINT_TEMP_PRECC,"","DINT","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
ALIAS,PID_PRECALENTADOR,IN_TEMP_PRECAL,"","","Local:2:I.Ch1Data","(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,PID_PRECALENTADOR,OUT_CONT_PRECAL,"","","Local:1:O.Ch1Data","(RADIX := Decimal, ExternalAccess := Read/Write)"
TAG,PID_PRECALENTADOR,PID_PRECALENTADOR,"","PID","","(Constant := false, ExternalAccess := Read/Write)"
TAG,PID_PRECALENTADOR,SET_POINT_TEMP_ALTA_PREC,"","DINT","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,PID_PRECALENTADOR,SET_POINT_TEMP_BAJA_PRECAL,"","DINT","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TYPE,SCOPE,NAME,DESCRIPTION,DATATYPE,SPECIFIER,ATTRIBUTES
TAG,PTP_Drives_Festo_EIP:AOI,I_O_I_n_t_e_r_f_a_c_e,"","SINT","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,PTP_Drives_Festo_EIP:AOI,DRV_Status,"Drive Feedback Harware Interface","INT[12]","","(RADIX := Decimal, Usage := InOut, Constant := false, Required := true, Visible := true)"
TAG,PTP_Drives_Festo_EIP:AOI,DRV_Control,"Drive Control Harware Interface","INT[12]","","(RADIX := Decimal, Usage := InOut, Constant := false, Required := true, Visible := true)"
TAG,PTP_Drives_Festo_EIP:AOI,C_o_n_t_r_o_l_A_r_e_a,"","SINT","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,PTP_Drives_Festo_EIP:AOI,ModePos,"1=Relative Pos.$N2=Absolute Pos.$N3=Setup$N4=Home FAS Config.$N5=Home Current Pos.$N6= Record. 7=Jogging. 8=Inching","INT","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,PTP_Drives_Festo_EIP:AOI,EnableAxis,"Enable Axis","BOOL","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,PTP_Drives_Festo_EIP:AOI,CancelTraversing,"Ramp Stop$N@$N100% Set Decel$NTask=Rejected","BOOL","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,PTP_Drives_Festo_EIP:AOI,IntermediateStop,"Ramp Stop$N@$NCurrent Decel$NTask=NOT Rejected","BOOL","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,PTP_Drives_Festo_EIP:AOI,Positive,"","BOOL","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,PTP_Drives_Festo_EIP:AOI,Negative,"","BOOL","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,PTP_Drives_Festo_EIP:AOI,Jog1,"Jog Positive$NDirection","BOOL","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,PTP_Drives_Festo_EIP:AOI,Jog2,"Jog Negative$NDirection","BOOL","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,PTP_Drives_Festo_EIP:AOI,AckError,"Fault$NAcknowledge","BOOL","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,PTP_Drives_Festo_EIP:AOI,ReleaseBrake,"Release$NServo Motor Brake$N(1=Release)","BOOL","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,PTP_Drives_Festo_EIP:AOI,TravelToFixStop,"Enable Travel to Fix Stop mode $N(1=Enable)","BOOL","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,PTP_Drives_Festo_EIP:AOI,ExecuteMode,"Task Start","BOOL","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,PTP_Drives_Festo_EIP:AOI,Position,"MDI Mode=Pos.Target$Nor$NRecord Mode=Record#","DINT","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,PTP_Drives_Festo_EIP:AOI,Velocity,"Velocity$Nin User Units$NWhile using MDI Mode$N(Manual Data Input)","DINT","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,PTP_Drives_Festo_EIP:AOI,OverV,"Velocity Override$NAll Modes: 0-199%","INT","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,PTP_Drives_Festo_EIP:AOI,OverAcc,"Acceleration Override$NActive$N0-100%","INT","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,PTP_Drives_Festo_EIP:AOI,OverDec,"Deceleration Override$NActive$N0-100%","INT","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,PTP_Drives_Festo_EIP:AOI,ConfigEPos,"","DINT","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := true)"
COMMENT,PTP_Drives_Festo_EIP:AOI,ConfigEPos,"STW1.1$NCoast Stop$NFAS P1.1147010",,"ConfigEPos.0"
COMMENT,PTP_Drives_Festo_EIP:AOI,ConfigEPos,"STW1.2$NQuick Stop$NFAS P1.1147020",,"ConfigEPos.1"
COMMENT,PTP_Drives_Festo_EIP:AOI,ConfigEPos,"POS_STW2.14  Software Limits Enable FAS=P1.112414140",,"ConfigEPos.2"
COMMENT,PTP_Drives_Festo_EIP:AOI,ConfigEPos,"POS_STW2.15  Hardware Limits Enable FAS=P1.112414150",,"ConfigEPos.3"
COMMENT,PTP_Drives_Festo_EIP:AOI,ConfigEPos,"POS_STW2.11$NTouch Probe Edge$NFAS=P1.112414110",,"ConfigEPos.4"
COMMENT,PTP_Drives_Festo_EIP:AOI,ConfigEPos,"POS_STW2.10$NSelect Touch Probe$NFAS=P1.112414100",,"ConfigEPos.5"
COMMENT,PTP_Drives_Festo_EIP:AOI,ConfigEPos,"External Block Change ( Via BUS)",,"ConfigEPos.6"
COMMENT,PTP_Drives_Festo_EIP:AOI,ConfigEPos,"STW1.13$NStart Block Change$NFAS P1.1147131",,"ConfigEPos.7"
COMMENT,PTP_Drives_Festo_EIP:AOI,ConfigEPos,"POS_STW1.12$NContinuous$NPosition Setpoint Transfer Enable$NConfigEPOS.8$NFAS P1.112411120",,"ConfigEPos.8"
COMMENT,PTP_Drives_Festo_EIP:AOI,ConfigEPos,"Reserved",,"ConfigEPos.9"
COMMENT,PTP_Drives_Festo_EIP:AOI,ConfigEPos,"Reserved",,"ConfigEPos.10"
COMMENT,PTP_Drives_Festo_EIP:AOI,ConfigEPos,"Reserved",,"ConfigEPos.11"
COMMENT,PTP_Drives_Festo_EIP:AOI,ConfigEPos,"Reserved",,"ConfigEPos.12"
COMMENT,PTP_Drives_Festo_EIP:AOI,ConfigEPos,"Reserved",,"ConfigEPos.13"
COMMENT,PTP_Drives_Festo_EIP:AOI,ConfigEPos,"Reserved",,"ConfigEPos.14"
COMMENT,PTP_Drives_Festo_EIP:AOI,ConfigEPos,"STW1.12$NRelease$NHolding Brake$NConfigEPOS.15$NFAS P1.1147120",,"ConfigEPos.15"
COMMENT,PTP_Drives_Festo_EIP:AOI,ConfigEPos,"Reserved",,"ConfigEPos.16"
COMMENT,PTP_Drives_Festo_EIP:AOI,ConfigEPos,"Reserved",,"ConfigEPos.17"
COMMENT,PTP_Drives_Festo_EIP:AOI,ConfigEPos,"Reserved",,"ConfigEPos.18"
COMMENT,PTP_Drives_Festo_EIP:AOI,ConfigEPos,"Reserved",,"ConfigEPos.19"
COMMENT,PTP_Drives_Festo_EIP:AOI,ConfigEPos,"Reserved",,"ConfigEPos.20"
COMMENT,PTP_Drives_Festo_EIP:AOI,ConfigEPos,"Reserved",,"ConfigEPos.21"
COMMENT,PTP_Drives_Festo_EIP:AOI,ConfigEPos,"Reserved",,"ConfigEPos.22"
COMMENT,PTP_Drives_Festo_EIP:AOI,ConfigEPos,"Reserved",,"ConfigEPos.23"
COMMENT,PTP_Drives_Festo_EIP:AOI,ConfigEPos,"Reserved",,"ConfigEPos.24"
COMMENT,PTP_Drives_Festo_EIP:AOI,ConfigEPos,"Reserved",,"ConfigEPos.25"
COMMENT,PTP_Drives_Festo_EIP:AOI,ConfigEPos,"Reserved",,"ConfigEPos.26"
COMMENT,PTP_Drives_Festo_EIP:AOI,ConfigEPos,"Reserved",,"ConfigEPos.27"
COMMENT,PTP_Drives_Festo_EIP:AOI,ConfigEPos,"Reserved",,"ConfigEPos.28"
COMMENT,PTP_Drives_Festo_EIP:AOI,ConfigEPos,"Reserved",,"ConfigEPos.29"
COMMENT,PTP_Drives_Festo_EIP:AOI,ConfigEPos,"STW2.8$NTravel to Fixed EndStop Enable$NConfigEPOS.30$NFAS P1.1148080",,"ConfigEPos.30"
COMMENT,PTP_Drives_Festo_EIP:AOI,ConfigEPos,"Reserved",,"ConfigEPos.31"
TAG,PTP_Drives_Festo_EIP:AOI,BaseSpeedValue,"Base Speed Value$Nfor Speed Display$NEnter Same value as$NFAS=P1.11280701.0.0","REAL","","(RADIX := Float, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,PTP_Drives_Festo_EIP:AOI,ConnectionFaulted,"0 - Connected & 1 - Disconnected","BOOL","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := true, Visible := true)"
TAG,PTP_Drives_Festo_EIP:AOI,M_o_n_i_t_o_r_A_r_e_a,"","SINT","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,PTP_Drives_Festo_EIP:AOI,AxisEnabled,"Drive Ready$Nand$NSwitched On/Enabled","BOOL","","(RADIX := Decimal, Usage := Output, ExternalAccess := Read Only, Required := false, Visible := true)"
TAG,PTP_Drives_Festo_EIP:AOI,AxisPosOk,"Motion$NCompleted","BOOL","","(RADIX := Decimal, Usage := Output, ExternalAccess := Read Only, Required := false, Visible := true)"
TAG,PTP_Drives_Festo_EIP:AOI,AxisSpFixed,"Setpoint$Nis$NStationary","BOOL","","(RADIX := Decimal, Usage := Output, ExternalAccess := Read Only, Required := false, Visible := true)"
TAG,PTP_Drives_Festo_EIP:AOI,AxisAckSetpoint,"Acknowledge Setpoint (1=Ack)","BOOL","","(RADIX := Decimal, Usage := Output, ExternalAccess := Read Only, Required := false, Visible := true)"
TAG,PTP_Drives_Festo_EIP:AOI,ClampTorqueReached,"","BOOL","","(RADIX := Decimal, Usage := Output, ExternalAccess := Read Only, Required := false, Visible := true)"
TAG,PTP_Drives_Festo_EIP:AOI,AxisRef,"Reference/Home$NCompleted","BOOL","","(RADIX := Decimal, Usage := Output, ExternalAccess := Read Only, Required := false, Visible := true)"
TAG,PTP_Drives_Festo_EIP:AOI,AxisWarn,"Warning Active","BOOL","","(RADIX := Decimal, Usage := Output, ExternalAccess := Read Only, Required := false, Visible := true)"
TAG,PTP_Drives_Festo_EIP:AOI,AxisError,"Fault Active","BOOL","","(RADIX := Decimal, Usage := Output, ExternalAccess := Read Only, Required := false, Visible := true)"
TAG,PTP_Drives_Festo_EIP:AOI,Lockout,"Switch On$NInhibited","BOOL","","(RADIX := Decimal, Usage := Output, ExternalAccess := Read Only, Required := false, Visible := true)"
TAG,PTP_Drives_Festo_EIP:AOI,ActVelocity,"Actual Velocity","REAL","","(RADIX := Float, Usage := Output, ExternalAccess := Read Only, Required := false, Visible := true)"
TAG,PTP_Drives_Festo_EIP:AOI,ActPosition,"Actual Position","DINT","","(RADIX := Decimal, Usage := Output, ExternalAccess := Read Only, Required := false, Visible := true)"
TAG,PTP_Drives_Festo_EIP:AOI,ActMode,"1=Relative Pos.$N2=Absolute Pos.$N3=Setup$N4=Home FAS Config.$N5=Home Current Pos.$N6= Record. 7=Jogging. 8=Inching","INT","","(RADIX := Decimal, Usage := Output, ExternalAccess := Read Only, Required := false, Visible := true)"
TAG,PTP_Drives_Festo_EIP:AOI,EposZSW1,"","INT","","(RADIX := Decimal, Usage := Output, ExternalAccess := Read Only, Required := false, Visible := true)"
COMMENT,PTP_Drives_Festo_EIP:AOI,EposZSW1,"Position Record$NSelected$NBit 0",,"EposZSW1.0"
COMMENT,PTP_Drives_Festo_EIP:AOI,EposZSW1,"Position Record$NSelected$NBit 1",,"EposZSW1.1"
COMMENT,PTP_Drives_Festo_EIP:AOI,EposZSW1,"Position Record$NSelected$NBit 2",,"EposZSW1.2"
COMMENT,PTP_Drives_Festo_EIP:AOI,EposZSW1,"Position Record$NSelected$NBit 3",,"EposZSW1.3"
COMMENT,PTP_Drives_Festo_EIP:AOI,EposZSW1,"Position Record$NSelected$NBit 4",,"EposZSW1.4"
COMMENT,PTP_Drives_Festo_EIP:AOI,EposZSW1,"Position Record$NSelected$NBit 5",,"EposZSW1.5"
COMMENT,PTP_Drives_Festo_EIP:AOI,EposZSW1,"Position Record$NSelected$NBit 6",,"EposZSW1.6"
COMMENT,PTP_Drives_Festo_EIP:AOI,EposZSW1,"Reserved",,"EposZSW1.7"
COMMENT,PTP_Drives_Festo_EIP:AOI,EposZSW1,"Negative$NHardware$NLimit Switch$Nis Activated",,"EposZSW1.8"
COMMENT,PTP_Drives_Festo_EIP:AOI,EposZSW1,"Positive$NHardware$NLimit Switch$Nis Activated",,"EposZSW1.9"
COMMENT,PTP_Drives_Festo_EIP:AOI,EposZSW1,"Jogging$NTask$Nis Active",,"EposZSW1.10"
COMMENT,PTP_Drives_Festo_EIP:AOI,EposZSW1,"Homing$NTask$Nis Active",,"EposZSW1.11"
COMMENT,PTP_Drives_Festo_EIP:AOI,EposZSW1,"Reserved",,"EposZSW1.12"
COMMENT,PTP_Drives_Festo_EIP:AOI,EposZSW1,"Position Record$NTask$NIs Active",,"EposZSW1.13"
COMMENT,PTP_Drives_Festo_EIP:AOI,EposZSW1,"Setup Active",,"EposZSW1.14"
COMMENT,PTP_Drives_Festo_EIP:AOI,EposZSW1,"MDI Mode$Nis Active",,"EposZSW1.15"
TAG,PTP_Drives_Festo_EIP:AOI,EposZSW2,"","INT","","(RADIX := Decimal, Usage := Output, ExternalAccess := Read Only, Required := false, Visible := true)"
COMMENT,PTP_Drives_Festo_EIP:AOI,EposZSW2,"Tracking Mode$Nis Active",,"EposZSW2.0"
COMMENT,PTP_Drives_Festo_EIP:AOI,EposZSW2,"Velocity Limit$Nis Active",,"EposZSW2.1"
COMMENT,PTP_Drives_Festo_EIP:AOI,EposZSW2,"Setpoint Value Reached",,"EposZSW2.2"
COMMENT,PTP_Drives_Festo_EIP:AOI,EposZSW2,"Reserved",,"EposZSW2.3"
COMMENT,PTP_Drives_Festo_EIP:AOI,EposZSW2,"Axis is Moving$NPositive",,"EposZSW2.4"
COMMENT,PTP_Drives_Festo_EIP:AOI,EposZSW2,"Axis is Moving$NNegative",,"EposZSW2.5"
COMMENT,PTP_Drives_Festo_EIP:AOI,EposZSW2,"Negative Software$NLimit Switch$Nis Activated",,"EposZSW2.6"
COMMENT,PTP_Drives_Festo_EIP:AOI,EposZSW2,"Positive Software$NLimit Switch$Nis Activated",,"EposZSW2.7"
COMMENT,PTP_Drives_Festo_EIP:AOI,EposZSW2,"Actual Position$N<=$NCAM Switch 0",,"EposZSW2.8"
COMMENT,PTP_Drives_Festo_EIP:AOI,EposZSW2,"Actual Position$N<=$NCAM Switch 1",,"EposZSW2.9"
COMMENT,PTP_Drives_Festo_EIP:AOI,EposZSW2,"Direct Output 1$NVia$NPositioning Record",,"EposZSW2.10"
COMMENT,PTP_Drives_Festo_EIP:AOI,EposZSW2,"Direct Output 2$NVia$NPositioning Record",,"EposZSW2.11"
COMMENT,PTP_Drives_Festo_EIP:AOI,EposZSW2,"Fixed Stop$NReached",,"EposZSW2.12"
COMMENT,PTP_Drives_Festo_EIP:AOI,EposZSW2,"Fixed Stop$NClamping Torque$NReached",,"EposZSW2.13"
COMMENT,PTP_Drives_Festo_EIP:AOI,EposZSW2,"Travel to Fixed Stop$Nis Active",,"EposZSW2.14"
COMMENT,PTP_Drives_Festo_EIP:AOI,EposZSW2,"Traversing$NTask$Nis Active",,"EposZSW2.15"
TAG,PTP_Drives_Festo_EIP:AOI,ActWarn,"Warning$NNumber","INT","","(RADIX := Decimal, Usage := Output, ExternalAccess := Read Only, Required := false, Visible := true)"
TAG,PTP_Drives_Festo_EIP:AOI,ActFault,"Fault$NNumber","INT","","(RADIX := Decimal, Usage := Output, ExternalAccess := Read Only, Required := false, Visible := true)"
TAG,PTP_Drives_Festo_EIP:AOI,Error,"AOI Fault Active","BOOL","","(RADIX := Decimal, Usage := Output, ExternalAccess := Read Only, Required := false, Visible := true)"
TAG,PTP_Drives_Festo_EIP:AOI,Status,"AOI Status$NNumber","INT","","(RADIX := Hex, Usage := Output, ExternalAccess := Read Only, Required := false, Visible := true)"
TAG,PTP_Drives_Festo_EIP:AOI,stat_Jog1PMode8R_trig,"","BOOL","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := false)"
TAG,PTP_Drives_Festo_EIP:AOI,stat_Jog2PAux,"","BOOL","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := false)"
TAG,PTP_Drives_Festo_EIP:AOI,stat_Jog2PR_trig,"","BOOL","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := false)"
TAG,PTP_Drives_Festo_EIP:AOI,stat_Jog1PAux,"","BOOL","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := false)"
TAG,PTP_Drives_Festo_EIP:AOI,stat_Jog1PR_trig,"","BOOL","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := false)"
TAG,PTP_Drives_Festo_EIP:AOI,TONR_01,"","FBD_TIMER","","(Usage := Local, ExternalAccess := Read/Write)"
TAG,PTP_Drives_Festo_EIP:AOI,TON01,"","INT","","(RADIX := Decimal, Usage := Local, ExternalAccess := Read/Write)"
TAG,PTP_Drives_Festo_EIP:AOI,stat_StepHome,"","INT","","(RADIX := Decimal, Usage := Local, ExternalAccess := Read/Write)"
TAG,PTP_Drives_Festo_EIP:AOI,Timer_State,"","BOOL","","(RADIX := Decimal, Usage := Local, ExternalAccess := Read/Write)"
TAG,PTP_Drives_Festo_EIP:AOI,Timer_Reset,"","BOOL","","(RADIX := Decimal, Usage := Local, ExternalAccess := Read/Write)"
TAG,PTP_Drives_Festo_EIP:AOI,statStatus,"","DINT","","(RADIX := Decimal, Usage := Local, ExternalAccess := Read/Write)"
TAG,PTP_Drives_Festo_EIP:AOI,StatStartCounter,"","DINT","","(RADIX := Decimal, Usage := Local, ExternalAccess := Read/Write)"
TAG,PTP_Drives_Festo_EIP:AOI,statExecR_Trig,"","BOOL","","(RADIX := Decimal, Usage := Local, ExternalAccess := Read/Write)"
TAG,PTP_Drives_Festo_EIP:AOI,statExecAux,"","BOOL","","(RADIX := Decimal, Usage := Local, ExternalAccess := Read/Write)"
TAG,PTP_Drives_Festo_EIP:AOI,state_Ready4Motion,"","BOOL","","(RADIX := Decimal, Usage := Local, ExternalAccess := Read/Write)"
TAG,PTP_Drives_Festo_EIP:AOI,statCycRead,"","UDT_RecvBuf","","(Usage := Local, ExternalAccess := Read/Write)"
TAG,PTP_Drives_Festo_EIP:AOI,stat_MaxCounterRestries,"","DINT","","(RADIX := Decimal, Usage := Local, ExternalAccess := Read/Write)"
TAG,PTP_Drives_Festo_EIP:AOI,stat_Jog2PMode8R_trig,"","BOOL","","(RADIX := Decimal, Usage := Local, ExternalAccess := Read/Write)"
TAG,PTP_Drives_Festo_EIP:AOI,stat_Jog2PMode8Aux,"","BOOL","","(RADIX := Decimal, Usage := Local, ExternalAccess := Read/Write)"
TAG,PTP_Drives_Festo_EIP:AOI,stat_Jog1PMode8Aux,"","BOOL","","(RADIX := Decimal, Usage := Local, ExternalAccess := Read/Write)"
TAG,PTP_Drives_Festo_EIP:AOI,stat_ExecuteIntern,"","BOOL","","(RADIX := Decimal, Usage := Local, ExternalAccess := Read/Write)"
TAG,PTP_Drives_Festo_EIP:AOI,stat_CycWrite,"","UDT_SendBuf","","(Usage := Local, ExternalAccess := Read/Write)"
TAG,PTP_Drives_Festo_EIP:AOI,stat_ActMode,"","INT","","(RADIX := Decimal, Usage := Local, ExternalAccess := Read/Write)"
TAG,PTP_Drives_Festo_EIP:AOI,siModePosMax,"","DINT","","(RADIX := Decimal, Usage := Local, ExternalAccess := Read/Write)"
TAG,PTP_Drives_Festo_EIP:AOI,SCAL_Speed,"","SCALE","","(Usage := Local, ExternalAccess := Read/Write)"
TAG,PTP_Drives_Festo_EIP:AOI,sbModePos,"","BOOL","","(RADIX := Decimal, Usage := Local, ExternalAccess := Read/Write)"
TAG,PTP_Drives_Festo_EIP:AOI,RawVelocity,"","DINT","","(RADIX := Decimal, Usage := Local, ExternalAccess := Read/Write)"
TAG,PTP_Drives_Festo_EIP:AOI,MaxCounterStart,"","DINT","","(RADIX := Decimal, Usage := Local, ExternalAccess := Read/Write)"
TAG,PTP_Drives_Festo_EIP:AOI,INT_Arry,"","INT[8]","","(RADIX := Decimal, Usage := Local, ExternalAccess := Read/Write)"
TYPE,SCOPE,NAME,DESCRIPTION,DATATYPE,SPECIFIER,ATTRIBUTES
TAG,YamDRIVEmm:AOI,EnSubRobot,"Input Command Enable for Sub Robot Control? 0 = OFF 1 = ON","BOOL","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := true, Visible := true)"
